,region,ode_name,num,epochs,latent_dim,2015 7,2015 14,2015 21,2015 28,2016 7,2016 14,2016 21,2016 28,2017 7,2017 14,2017 21,2017 28,2018 7,2018 14,2018 21,2018 28,skill 2015 7,skill 2015 14,skill 2015 21,skill 2015 28,skill 2016 7,skill 2016 14,skill 2016 21,skill 2016 28,skill 2018 7,skill 2018 14,skill 2018 21,skill 2018 28,skill 2017 7,skill 2017 14,skill 2017 21,skill 2017 28
313,US,CONN,15.0,220.0,8.0,0.7452979451810483,0.9797653862007936,1.7016912671310045,3.224102980839145,7.210049127791227,9.87809187271426,10.705093773740916,9.862274520376683,1.1485909270133023,2.022396245367163,3.738526235983687,7.838833763992412,-0.1098572768034127,0.3100785905992309,0.7916712272247349,1.2893667300303322,0.866048589417708,0.712995620444058,0.518638363334844,0.3268454254764502,0.261779958805056,0.2595724690296373,0.217533509628956,0.1971628039582717,0.7817986150662027,0.6137089160219232,0.4928879636239408,0.4120896432104874,0.2957107576848767,0.2572717024121943,0.1731055601510987,0.096624879045843
314,US,CONNb,15.0,220.0,8.0,0.0540484095927031,0.0247215905348884,0.1532381135004976,0.2867232486341527,0.3067375782929484,0.3392985410553902,0.61518175642147,1.0202681758337149,3.277886399353433,5.061209596809448,5.369675652373668,5.218834174859078,0.1342469006992596,0.5980587609071211,1.231095097793471,2.2056529225564296,0.8143508445393901,0.7175412826829205,0.6522444562610947,0.6042554531244494,0.6394166882860648,0.6387225400433839,0.5631950779274273,0.4639684072493047,0.8089879846353464,0.6323944245593828,0.4412825060239921,0.2899814682645162,0.2512784618681808,0.2284648706102405,0.1916819418495947,0.1307000191172997
315,US,UONNb,15.0,220.0,8.0,0.8313767465249414,0.7195178700246969,0.7829661335067456,0.8980789533756133,0.6263098906514659,0.6884878124519744,0.8866725083581488,1.1339290491491631,180.31261152379483,97.70064143269563,71.71298712330359,62.86165698491165,0.2127409480098984,0.3092777147632832,0.5458381657415635,0.9249860966968712,0.5524624095551397,0.5430677730751954,0.4969448412278363,0.4444366356336897,0.6279855404146523,0.6270547743762738,0.5787973289993126,0.5161492150459901,0.6506503455531906,0.6086289742445616,0.5558220749005731,0.5097145535176132,4.576291268907263e-05,6.543039325924504e-05,0.000112304352571,0.0001549481845363
316,US,UONN,15.0,220.0,8.0,1.1451145747644065,1.022539107942035,0.9654830988250112,0.9553315360206844,6.119084892865106,6.21957611439509,7.591262824285139,7.150834779276768,0.4397479578305834,0.833018669701472,1.3713626957967453,2.055759211199098,-0.0151577919468084,0.4580342710036916,0.9798733032056504,1.73708677025495,0.34712960833362,0.3836280404735967,0.3987187130999345,0.3966700685429445,0.2566002505862461,0.2096392986107866,0.2098080688926899,0.1899655976162884,0.8240428134248426,0.8192179874706356,0.7154681600339008,0.5496863443816002,0.4863406853572304,0.3926370323983711,0.3202217679128313,0.2652015481142149
317,US,CONNb,16.0,220.0,8.0,0.6721597409027448,0.3071607881659524,0.6714688298551142,1.2927205304969276,0.1399969900679525,0.3427526618544839,0.7969999232954297,1.208323630588712,0.5290781242548284,0.5951360523566742,1.1734806679868983,2.2138462677906863,2.384265172897142,2.404719328821108,2.4563657722435406,2.5543310851846024,0.9489111934500676,0.8021720026151127,0.6580936239847319,0.5615742110598154,0.605684200876229,0.5301123902568882,0.4004602761362108,0.3074206896043312,0.1031480188632153,0.1021045123802107,0.0986677242119475,0.0920251841752996,0.533311863961775,0.5155929293430632,0.3972401650320996,0.246322812730393
318,US,CONN,16.0,220.0,8.0,0.0420414522352736,-0.0696063636918719,0.0825834914533621,0.3446807972340083,2.6838425786647253,2.892467580354356,4.347263703173418,4.9059090105362335,0.5708971701807125,0.8142716129124237,1.2840544385137356,2.333503814583715,0.2230326499640299,0.5854560530382131,1.5423442607406328,2.8841697399648307,0.8847838006930007,0.7704896028335205,0.6836531502130256,0.6023023302746,0.3548753445730947,0.3174613624622577,0.2150455644466836,0.1708099096042302,0.7198315197054186,0.6914949166759963,0.5371313032532478,0.3813489271575963,0.3836803394495197,0.3659831081199982,0.3058994728697924,0.1893651107966795
319,US,UONN,16.0,220.0,8.0,0.3025348884186247,0.2928702156866982,0.4273550433690616,0.5878480857292429,1.2475416674518187,1.2795520237715694,1.9409387185229496,2.839285335557501,1.5138834998883737,1.5839348507996485,1.6914153460900134,1.838048532256325,2.301397654960116,1.44815386999644,1.2784326697375723,1.0797844808668964,0.7477919623767415,0.6776108055607096,0.6106299487132213,0.5520344868972729,0.5747937082080595,0.4824164763282738,0.3318168648454432,0.2475338619704289,0.5457093349891976,0.5185753073903132,0.4695295045031073,0.4701228084599431,0.2413838405673896,0.2272784370105637,0.2066241288297677,0.1813755279615146
320,US,CONN,17.0,220.0,8.0,0.5346445125868512,0.4995355113332819,0.5920687298643426,0.7668645831990154,0.2269409514414988,0.2898366050536228,0.8934222656977987,1.6352186862559577,0.7030328900000913,0.7858028201609891,1.1911606835258643,1.565476902635993,0.0868773933909655,0.2616932652128053,0.5910203718766638,0.9288065738247744,0.5822919563905938,0.5846726199791776,0.562923620426661,0.5242386346159059,0.6051670628814794,0.5965139126191575,0.4503591288536459,0.3149131683292184,0.6573042675723009,0.6124445108693238,0.5291464954968097,0.4491753416405913,0.6205782423516404,0.4546238458548924,0.3355524194882189,0.2752125918141682
321,US,UONNb,16.0,220.0,8.0,0.0638874233340043,0.2396081175124094,0.4592079528537992,0.6300016094612346,0.2512158324787394,0.3488085634831377,1.0101028515205368,1.7011576012909244,1.001621178980856,1.6627986081638724,2.3228369979668124,3.0741832547472283,0.2843191098715307,0.2958371011623014,0.3615052909729419,0.5296321666552092,0.778041240421046,0.6569097248785155,0.5604660735357135,0.4943520572012917,0.6166556530281657,0.6002697234640781,0.453945676714664,0.3357695137648107,0.6766156243252902,0.6358336495168609,0.5820496259175042,0.5352842960953635,0.3448514715010249,0.2874174391738723,0.2385738982700327,0.1864844617847647
322,US,CONNb,17.0,220.0,8.0,0.957354524088663,1.361118904079649,2.3198572893497875,3.857315364611509,0.6790989421408996,1.438817948208536,2.7295579465201927,3.7921630206984,1.2912110087894828,2.1813453454558784,3.3031041902167093,4.37215719474112,0.526079476632698,1.1278368638286704,1.6664099397606664,2.111167974480027,0.900868830774456,0.693940780840098,0.5029670625829664,0.2958184688800854,0.5229708464110031,0.4421382300806978,0.3331332098175635,0.2739875219059444,0.7249783914827324,0.7468792413598485,0.6735036980323647,0.5503996933817082,0.2925090754068791,0.2349481267323637,0.206311304842575,0.1544886024751798
323,US,UONN,17.0,220.0,8.0,0.2439412727476886,-0.0366016151673927,0.2338785631937057,0.7521660990673796,0.2346624964832676,0.7794924204069689,1.963400364471913,2.5632001266922315,0.4208065617257528,0.7033978914493914,1.4257945720800564,2.468468639886919,0.0263620589289712,0.1110057425245601,0.6237632377583063,1.6424259175784537,0.8205333871869249,0.7878232186825532,0.7256461417744365,0.6338548887121422,0.6010375976098047,0.5098925795930148,0.3645394410859375,0.3150805388119503,0.7206466420387935,0.7544613465076272,0.7022236655367808,0.5860064276320597,0.5487262306253271,0.4563770920086312,0.2823724697867683,0.1661532805655583
324,US,UONNb,17.0,220.0,8.0,0.6375943094412913,0.5814313877103193,0.9074377273165136,1.3978071719564402,0.3664721904319344,0.3555528925318653,0.5222770285107144,0.8166347542447013,4.521506613643753,2.741409036833724,2.639125988851414,3.1444164040220377,0.8954590266563408,0.9291211857116888,1.0787847732950882,1.1243473638742465,0.8518711740760061,0.8083647851729766,0.7136196287815353,0.6249779051409688,0.6045212831878242,0.6048172010849213,0.5425257960039792,0.4587057138341592,0.605614414867438,0.5016882265271922,0.4507062155822861,0.4204635019186286,0.2897852312929315,0.2414505347353111,0.2001703136820009,0.2212566324489111
325,US,CONN,18.0,220.0,8.0,0.0331064230279005,-0.2232665480142202,-0.0594286317382192,0.3853543691265819,8.076888443121124,11.064768554968676,11.6360829902322,10.220039990726644,1.273682948029015,2.1246371889394955,3.4564602171997088,4.940324636795531,0.1037206627319083,0.2030658026486196,0.3552063602190872,0.540160168009601,0.8449764060710409,0.8230955939812634,0.7499790735507307,0.6487447342956751,0.2930533818241444,0.2195128315790918,0.1525346718073527,0.1595542236423884,0.8364546640081156,0.7427158082195642,0.6386340612298547,0.5364885894922782,0.3058376697652332,0.2219666228410141,0.1841348037053465,0.1246543304531908
326,US,CONNb,18.0,220.0,8.0,0.3969063205274836,0.0244579650048042,0.1580989884951779,0.584319047206556,0.1994951578904984,0.2898591744372899,0.5963214317884943,0.8421667000597132,0.7323538829493722,1.318066190319196,2.1433705802808,3.3979116830079032,-0.0434049030330771,0.1900458631739234,0.5161666706600723,1.0040843007357143,0.8253815858544507,0.8148751518772739,0.7834478613644983,0.7102343628816512,0.6857556788786973,0.6689865844921007,0.5637897516440599,0.4785629288613998,0.8188746446117976,0.688722707237193,0.5750848440604789,0.4707472495584658,0.3535656914528668,0.3016336519239152,0.2522435597164799,0.1771556133628265
327,US,UONN,18.0,220.0,8.0,0.7763135338408842,0.7984914264028956,0.8602291335611105,0.9241721187595155,0.4618537052445998,0.7222390839052858,1.1844829220744555,1.605106260660886,0.9553430114071988,1.0499766285845165,1.4734296089272965,2.0753796051604403,0.6627448636438311,0.5633486351541334,0.6613629547898191,0.8263235662696188,0.4986855934086897,0.4653074705943452,0.4292094985968057,0.3976307333027757,0.7270357128435029,0.6918341894615656,0.5627761339172537,0.4372560697594972,0.6604590910574428,0.632387158744725,0.592206543294862,0.5487858132712938,0.3188470185034589,0.3356855977257013,0.287880496389782,0.2000628093916108
328,US,UONNb,18.0,220.0,8.0,0.018046398329739,-0.1073292478525571,0.0188816729830161,0.2278716630282971,0.6832136073115773,1.4752699590226526,3.1730093759807505,4.861449687505043,1.3333059337683006,1.4516799498547843,1.7871970359124831,2.2669829414440312,0.0247567908831185,0.2241529665875625,0.4375661237193779,0.6602344155854453,0.8585741525358818,0.7546342584994568,0.6744694953105205,0.6194163002030494,0.5490052612826992,0.4312874471214129,0.2904200059671578,0.2226261677755847,0.856129445560806,0.7324684208587718,0.6116172375191246,0.5167454023205811,0.2410925168035475,0.2432647841919461,0.20584946793066,0.1554900383520706
329,US,CONN,19.0,220.0,8.0,0.0643667129698711,0.0429303520785646,0.1983072548734379,0.4358977055928729,1.0111150561738356,2.5475500746341337,4.371014390409403,5.569935546811817,2.4338641431590817,1.6230001453578409,1.3902426349152253,1.8858422290338508,-0.048173254565902,-0.0630837155965482,0.2911268866071239,0.8111646897415818,0.8331601985327853,0.7246423755377834,0.6393240308742556,0.5764278294873711,0.5015250727695088,0.2787169603326028,0.1769747411297804,0.1356795283571546,0.7205456073466223,0.7240272235325158,0.6300931601889,0.5246190987539031,0.5287530720343246,0.3808078558398154,0.3252174779012874,0.2664633980935073
330,US,UONN,19.0,220.0,8.0,0.3646977050852619,-0.079748279840508,-0.1686476062115715,0.1896580429743015,3.6655142925303648,3.5234641750145994,3.4149321984775343,3.3606829208022937,0.9688634126842794,1.4460973624817433,1.9925104964599445,2.841026513517282,0.2510573120841684,0.3518506476299986,0.5702123099243912,1.118482935820032,0.8343800205610111,0.814554032378079,0.8129160145734554,0.7719505988726069,0.0294240489222392,0.0358484878223039,0.0397381068010384,0.042415266526425,0.7103287631594816,0.7553509975378323,0.7298072962256793,0.6566825483002364,0.3295791360961894,0.2925219840163898,0.2417905551505863,0.1714148292155418
331,US,CONNb,19.0,220.0,8.0,1.1282026902497164,0.8938961512393764,0.6041955727310172,0.4561514659584638,7.807861711394465,10.708272826274948,13.998431294464911,12.812245197431755,2.224826226864317,1.2086999445283224,1.0759458553945558,1.1221553248261409,0.8986146574991168,0.4527474422271477,0.6423635455409389,1.196459390661281,0.8552975204620881,0.7558593073680966,0.7347601780482956,0.7214824808931249,0.2584279262747534,0.2433310371869265,0.2032083179153407,0.1612898646446494,0.6545008997096181,0.690245815425978,0.6743515489310725,0.5959415884944449,0.4722970912554894,0.434658380595809,0.3568925937482482,0.3234459429839891
332,US,UONNb,19.0,220.0,8.0,0.7623117985245919,0.8049586019615663,0.9108407973188564,1.0343923812570617,1.1207852531079183,1.133532687133082,1.182789172367491,1.2351646967645495,0.2123598244764201,0.5702045911800278,1.049394096255696,1.8819920019996383,0.0916700810854412,0.1370175022709875,0.4230097029201269,0.9120712401616132,0.481783574666055,0.4521130964601787,0.4058930798004078,0.3602328966031962,0.3590363832313992,0.347303399684335,0.3277652564147802,0.309795328726285,0.6998282986261968,0.6796760985236406,0.58591741790217,0.4704811085956144,0.6214425917015242,0.4548372771579039,0.31791886851379,0.2144254721011221
333,US,CONNb,15.0,240.0,8.0,0.1668081565642953,0.2523743025554105,0.4292031194314318,0.6033581123302495,5.062246215002442,6.266638332038338,8.289162643848394,10.072876886500111,0.9108711028358903,1.4202335498114962,2.2204496502308224,3.37008293605439,0.2804364264844859,1.4035783387846004,2.74618513527286,4.842313673813615,0.7333308420315955,0.6486663641327867,0.5685788459846184,0.5078139851899377,0.2529616582221805,0.2107270634879672,0.1817280317889975,0.1474690591125535,0.8342085463591021,0.5634250890567231,0.3606857767062619,0.1774907221097706,0.3067213623357934,0.2712736459862831,0.2088033240402297,0.1315112822935943
334,US,CONN,15.0,240.0,8.0,0.3498308753341123,0.450157041476221,0.7076520363706813,1.0063416236246845,6.3165344346925325,11.2581124929217,15.57034695214541,16.74646132178412,0.7827158343774936,1.587084184575428,3.144965855398147,5.588147446193042,0.0762122204534231,0.1871820801267419,0.5345114378775018,1.0974140195024296,0.6683745927551005,0.6398414774800092,0.586540903066265,0.5195720086831939,0.1887656610968534,0.1198523882798407,0.0986239455226612,0.0925563118072801,0.6657903888978146,0.6502259232896473,0.5747625267195947,0.4849038778286798,0.3397156757087381,0.2791568935590774,0.1874442568139794,0.1096267395970908
335,US,UONN,15.0,240.0,8.0,0.1996858260848719,0.759897787123871,1.514213537462527,2.4098675276882804,2.103902231012885,1.6768208686891812,1.914762970257753,2.059522445111277,1.5968509609777484,2.3709331942006626,3.9420483577015046,7.518651128576337,0.3470049148948372,0.7986649057103001,1.5907744381965934,2.494868810754052,0.8831963836394381,0.7157153387234922,0.5468643445937715,0.4018829381446578,0.4254336664995241,0.4149105575682587,0.3225070618268549,0.2554721895136939,0.7638704831169644,0.6466453192408147,0.4659134085097433,0.3307903184897698,0.254865319982869,0.2226176596950225,0.156312380055149,0.0940190996639769
336,US,UONNb,15.0,240.0,8.0,0.1289691266600956,-0.2088739080125474,-0.1009891453182431,0.2569162041703912,0.4050021364910834,0.7976037051492373,1.868405042627978,3.0095701888029547,0.7386379612415628,0.7973131918019317,1.188368222114825,1.9861006926396352,0.0638391953867605,0.7596603700498435,1.5847328425704712,2.596094947025685,0.8075999876467878,0.7954290250969467,0.7394579277782604,0.6637689705298419,0.5403037248845812,0.4720022936402183,0.3127171607163476,0.2158536689469699,0.7238316308086576,0.527658523024629,0.3547443691032263,0.2195950508560781,0.4659403639959544,0.4366188298735045,0.342665010312355,0.2193472176949158
337,US,CONN,16.0,240.0,8.0,1.1533951905792168,0.8117791745192806,0.5452435980990463,0.7889654987679235,3.1437277229605267,2.763573981768369,4.208165563653528,5.448913508074866,1.43303495,2.318311598,3.398706886,5.697494702,0.113007903,0.187450874,0.503891058,1.168786315,0.9091103735551428,0.7395756139808968,0.6538961433447054,0.5311303603635924,0.2977628561518615,0.275349780940837,0.1778796888216254,0.1367312890551583,0.74895311,0.762697048,0.704672588,0.585266921,0.423130036,0.288907953,0.180947243,0.108580865
338,US,CONNb,16.0,240.0,8.0,0.0008230589859632,0.0790671175081587,0.2504151615904823,0.4649033768707867,5.430517957,5.704789004,8.153270141,9.714050269,1.268536668,0.994306729,1.044638474,1.090019268,,,,,0.7323734519295932,0.6847272078871492,0.6365387786838684,0.5884340311255649,0.251596193,0.181181726,0.132403818,0.10759697,,,,,0.585046031,0.508396044,0.445261182,0.401172103
339,US,UONNb,16.0,240.0,8.0,2.308703847707565,2.641169879223592,1.6817286295147056,1.2853494652792923,,,,,1.478243369,1.702261635,1.845358913,2.118566663,,,,,0.7508865311979707,0.5905151539430744,0.6348666259472728,0.686609763900641,,,,,,,,,0.438710178,0.312269139,0.250328065,0.230902684
340,US,UONN,16.0,240.0,8.0,1.165466014254151,1.148453572676506,1.204259420776861,1.2615654962808898,10.75326435,14.90065044,15.6226806,12.50450435,,,,,,,,,0.3423487431227605,0.3399966985805802,0.3194736822308258,0.3008692411166628,0.238523671,0.20472365,0.165138152,0.136707575,,,,,,,,
341,US,CONN,17.0,240.0,8.0,-0.53660785,-0.253299044,0.019874269,0.225097651,,,,,,,,,,,,,0.902214806,0.831072692,0.741695036,0.660236832,,,,,,,,,,,,
342,hhs,CONN,16.0,220.0,8.0,0.7982009495870236,0.9432514683135188,1.0766333255320704,1.177862179977305,1.0978818425714398,1.0281940820438809,1.0826716195900106,1.1772788202603992,0.8310692636201192,0.9943491361565936,1.2079213822821175,1.4794642533189954,0.9635809588594418,1.036716051290562,1.1510745429248923,1.2664470212094063,0.4661412238872531,0.4090712577099068,0.362161483553242,0.3296838220271079,0.3610843104053755,0.3721984091207786,0.3502834411796148,0.3207729083442188,0.449040850466781,0.4056276444350714,0.3553973538332798,0.3135383695841383,0.4331097527262145,0.3702778913029161,0.307039353520825,0.249445056968515
343,hhs,CONNb,16.0,220.0,8.0,0.3338331417951322,0.4410388430600533,0.6152370127260037,0.7852972298829072,1.5882751651891829,1.5852178984264629,1.5874793757876904,1.5927825806067943,1.2694025286460222,1.290843860575071,1.5137607080669289,1.839486370187816,0.8675470281544118,1.005651576018703,1.1848321325514457,1.3683549518229337,0.6435608218033004,0.5902177486470447,0.523399728522392,0.4646817910855941,0.2217797195791298,0.2225058284913079,0.2221355105342219,0.2210958299533804,0.4420077321157892,0.3919005181333392,0.3434615787791452,0.2994577014893709,0.298131729097159,0.2926567988779002,0.2461365915515769,0.1936649814941881
344,hhs,CONN,15.0,220.0,8.0,0.3775571831329803,0.5340074367476432,0.6783316886773527,0.7985069740815806,1.357895220937133,1.3553727270554374,1.384210095251862,1.4110362745593763,0.8973960248468851,1.073310199770267,1.2793974830761807,1.4982671271804755,0.8647742735157916,0.9718946630017584,1.1364696987731109,1.2856481493249408,0.6515731578653132,0.579664357309954,0.5232493398518601,0.4793141221369197,0.2881156048910147,0.2843249628302615,0.2737577675941643,0.2651770355930704,0.474812461723495,0.4223651641889355,0.3632231117058587,0.314955634046544,0.4012549823118694,0.3425825604084098,0.285009661454462,0.2366895575296925
